Audio_Only_Files,Video_Files,Original_Word_List,noiseLevelCode,conditionCodes,noiseLevelFile1,noiseLevelFile2
cried.wav,cried.mpg,cried,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
boost.wav,boost.mpg,boost,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
clash.wav,clash.mpg,clash,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
cup.wav,cup.mpg,cup,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
flank.wav,flank.mpg,flank,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
freak.wav,freak.mpg,freak,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
brake.wav,brake.mpg,brake,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
coy.wav,coy.mpg,coy,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
coin.wav,coin.mpg,coin,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
shed.wav,shed.mpg,shed,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
cloak.wav,cloak.mpg,cloak,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
dumb.wav,dumb.mpg,dumb,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
sake.wav,sake.mpg,sake,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
strive.wav,strive.mpg,strive,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
fierce.wav,fierce.mpg,fierce,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
built.wav,built.mpg,built,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
chore.wav,chore.mpg,chore,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
bee.wav,bee.mpg,bee,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
frost.wav,frost.mpg,frost,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
live.wav,live.mpg,live,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
broad.wav,broad.mpg,broad,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
gun.wav,gun.mpg,gun,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
climb.wav,climb.mpg,climb,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
croak.wav,croak.mpg,croak,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
cream.wav,cream.mpg,cream,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
crime.wav,crime.mpg,crime,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
blame.wav,blame.mpg,blame,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
wet.wav,wet.mpg,wet,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
grain.wav,grain.mpg,grain,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
glass.wav,glass.mpg,glass,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
craft.wav,craft.mpg,craft,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
else.wav,else.mpg,else,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
ear.wav,ear.mpg,ear,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
dot.wav,dot.mpg,dot,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
bring.wav,bring.mpg,bring,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
shock.wav,shock.mpg,shock,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
wind.wav,wind.mpg,wind,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
row.wav,row.mpg,row,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
leapt.wav,leapt.mpg,leapt,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
brisk.wav,brisk.mpg,brisk,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
doll.wav,doll.mpg,doll,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
deck.wav,deck.mpg,deck,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
block.wav,block.mpg,block,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
crow.wav,crow.mpg,crow,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
stain.wav,stain.mpg,stain,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
pop.wav,pop.mpg,pop,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
chart.wav,chart.mpg,chart,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
flock.wav,flock.mpg,flock,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
blink.wav,blink.mpg,blink,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
blond.wav,blond.mpg,blond,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
chain.wav,chain.mpg,chain,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
dip.wav,dip.mpg,dip,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
druid.wav,druid.mpg,druid,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
fish.wav,fish.mpg,fish,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
tense.wav,tense.mpg,tense,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
feast.wav,feast.mpg,feast,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
dump.wav,dump.mpg,dump,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
dance.wav,dance.mpg,dance,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
cord.wav,cord.mpg,cord,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
flee.wav,flee.mpg,flee,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
dad.wav,dad.mpg,dad,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
booth.wav,booth.mpg,booth,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
bow.wav,bow.mpg,bow,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
desk.wav,desk.mpg,desk,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
brag.wav,brag.mpg,brag,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
bald.wav,bald.mpg,bald,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
gash.wav,gash.mpg,gash,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
gap.wav,gap.mpg,gap,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
chief.wav,chief.mpg,chief,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
gloom.wav,gloom.mpg,gloom,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
chick.wav,chick.mpg,chick,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
guide.wav,guide.mpg,guide,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
sun.wav,sun.mpg,sun,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
chump.wav,chump.mpg,chump,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
firm.wav,firm.mpg,firm,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
lie.wav,lie.mpg,lie,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
blend.wav,blend.mpg,blend,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
jam.wav,jam.mpg,jam,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
gust.wav,gust.mpg,gust,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
cheap.wav,cheap.mpg,cheap,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
bland.wav,bland.mpg,bland,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
bind.wav,bind.mpg,bind,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
pride.wav,pride.mpg,pride,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
chow.wav,chow.mpg,chow,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
foul.wav,foul.mpg,foul,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
sock.wav,sock.mpg,sock,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
shut.wav,shut.mpg,shut,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
bare.wav,bare.mpg,bare,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
choir.wav,choir.mpg,choir,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
mars.wav,mars.mpg,mars,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
grim.wav,grim.mpg,grim,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
drab.wav,drab.mpg,drab,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
core.wav,core.mpg,core,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
glad.wav,glad.mpg,glad,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
fleet.wav,fleet.mpg,fleet,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
bible.wav,bible.mpg,bible,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
dress.wav,dress.mpg,dress,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
flaw.wav,flaw.mpg,flaw,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
fund.wav,fund.mpg,fund,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
freeze.wav,freeze.mpg,freeze,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
barge.wav,barge.mpg,barge,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
eve.wav,eve.mpg,eve,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
curb.wav,curb.mpg,curb,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
fifth.wav,fifth.mpg,fifth,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
dock.wav,dock.mpg,dock,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
care.wav,care.mpg,care,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
crack.wav,crack.mpg,crack,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
brew.wav,brew.mpg,brew,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
debt.wav,debt.mpg,debt,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
flex.wav,flex.mpg,flex,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
roar.wav,roar.mpg,roar,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
pants.wav,pants.mpg,pants,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
drop.wav,drop.mpg,drop,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
bye.wav,bye.mpg,bye,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
floor.wav,floor.mpg,floor,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
greed.wav,greed.mpg,greed,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
script.wav,script.mpg,script,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
cow.wav,cow.mpg,cow,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
grunt.wav,grunt.mpg,grunt,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
smack.wav,smack.mpg,smack,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
