Audio_Only_Files,Video_Files,Original_Word_List,noiseLevelCode,conditionCodes,noiseLevelFile1,noiseLevelFile2,InstrTextVar,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,letsGoAlready.keys,letsGoAlready.rt,letsGoAlready.started,letsGoAlready.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,fixCross.started,fixCross.stopped,fixCross2.started,fixCross2.stopped,answerPrompt.started,answerPrompt.stopped,getAnswer.text,getAnswer.started,getAnswer.stopped,goToNext.keys,goToNext.rt,goToNext.started,goToNext.stopped,stretchBreakTxrt.started,stretchBreakTxrt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
clip.wav,clip.mpg,clip,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,56,56,9,,,,,,,,,,,,,,,7145.293022942002,None,7146.792978442012,None,7148.176413958019,None,"crest
",7148.176413958019,None,return,1.5681027590180747,7148.259779434011,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
cramp.wav,cramp.mpg,cramp,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,57,57,24,,,,,,,,,,,,,,,7149.859810793016,None,7151.3595250710205,None,7152.743069266027,None,cramp,7152.743069266027,None,return,1.3293666879762895,7152.826505667006,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
priest.wav,priest.mpg,priest,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,58,58,95,,,,,,,,,,,,,,,7154.176445893012,None,7155.676450512023,None,7157.059681679006,None,"priest
",7157.059681679006,None,return,1.7005260120204184,7157.143361765018,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
bark.wav,bark.mpg,bark,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,59,59,41,,,,,,,,,,,,,,,7158.876623812015,None,7160.376385242009,None,7161.759786871,None,"bark
",7161.759786871,None,return,0.9845123499981128,7161.843355773017,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
cart.wav,cart.mpg,cart,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,60,60,119,,,,,,,,,,,,,,,7162.85988096302,None,7164.359908550017,None,7165.743020632013,None,cars,7165.743020632013,None,return,2.0092448400100693,7165.826609467011,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
drop.wav,drop.mpg,drop,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,61,61,69,,,,,,,,,,,,,,,7167.859874289017,None,7169.359580823017,None,7170.743075420003,None,drop,7170.743075420003,None,return,1.0572901220002677,7170.826628626004,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
rent.wav,rent.mpg,rent,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,62,62,90,,,,,,,,,,,,,,,7171.910068936006,None,7173.409935670003,None,7174.793045046012,None,rent,7174.793045046012,None,return,0.9434612930053845,7174.876411075005,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
beast.wav,beast.mpg,beast,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,63,63,42,,,,,,,,,,,,,,,7175.843046105001,None,7177.342937197012,None,7178.726392697019,None,beast,7178.726392697019,None,return,0.8419516980065964,7178.809917634004,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
core.wav,core.mpg,core,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,64,64,108,,,,,,,,,,,,,,,7179.676531626028,None,7181.176505946001,None,7182.559918171028,None,core,7182.559918171028,None,return,1.1767832199984696,7182.643086015014,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
row.wav,row.mpg,row,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,65,65,29,,,,,,,,,,,,,,,7183.843359137012,None,7185.34291144702,None,7186.726453387004,None,"drove
",7186.726453387004,None,return,2.0181176030018833,7186.809768913023,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
golf.wav,golf.mpg,golf,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,66,66,78,,,,,,,,,,,,,,,7188.859748003015,None,7190.359596116003,None,7191.743219647004,None,golf,7191.743219647004,None,return,2.6734108670207206,7191.826581915026,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
bread.wav,bread.mpg,bread,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,67,67,16,,,,,,,,,,,,,,,7194.526653659006,None,7196.026176894025,None,7197.409972683003,None,run ,7197.409972683003,None,return,1.310476283018943,7197.4933863260085,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
buzz.wav,buzz.mpg,buzz,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,68,68,11,,,,,,,,,,,,,,,7198.842957375018,None,7200.342900562013,None,7201.7266056590015,None,buzz,7201.7266056590015,None,return,1.0421491989982314,7201.80977026702,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
strike.wav,strike.mpg,strike,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,69,69,73,,,,,,,,,,,,,,,7202.876462307002,None,7204.3763115330075,None,7205.759681668016,None,trend,7205.759681668016,None,return,2.0085906849999446,7205.8432869760145,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
flop.wav,flop.mpg,flop,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,70,70,81,,,,,,,,,,,,,,,7207.876839415025,None,7209.37649357802,None,7210.759759764012,None,flop,7210.759759764012,None,return,1.5767032110015862,7210.8431679600035,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
gush.wav,gush.mpg,gush,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,71,71,72,,,,,,,,,,,,,,,7212.443316238001,None,7213.943071188027,None,7215.32643255702,None,gush,7215.32643255702,None,return,3.058060029987246,7215.4098270450195,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
bath.wav,bath.mpg,bath,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,72,72,107,,,,,,,,,,,,,,,7218.493197755015,None,7219.993097701023,None,7221.376373817009,None,bath,7221.376373817009,None,return,1.0242005760082975,7221.459794103022,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
book.wav,book.mpg,book,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,73,73,61,,,,,,,,,,,,,,,7222.5097774460155,None,7224.00997329902,None,7225.393273377005,None,book,7225.393273377005,None,return,1.0235130930086598,7225.476485245017,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
quart.wav,quart.mpg,quart,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,74,74,118,,,,,,,,,,,,,,,7226.5264924880175,None,7228.026523601002,None,7229.4098219990265,None,quart,7229.4098219990265,None,return,1.6143518530006986,7229.493544130004,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
snake.wav,snake.mpg,snake,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,75,75,2,,,,,,,,,,,,,,,7231.126603617013,None,7232.626234684023,None,7234.009828962007,None,"snake
",7234.009828962007,None,return,0.9506006740266457,7234.093271645019,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
chew.wav,chew.mpg,chew,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,76,76,54,,,,,,,,,,,,,,,7235.076576257008,None,7236.576570099016,None,7237.960007759015,None,chew,7237.960007759015,None,return,1.0568019509955775,7238.043192181009,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
crisp.wav,crisp.mpg,crisp,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,77,77,86,,,,,,,,,,,,,,,7239.126485305023,None,7240.62639255001,None,7242.009795287013,None,crisp,7242.009795287013,None,return,1.1427399269887246,7242.093138038006,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
coup.wav,coup.mpg,coup,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,78,78,98,,,,,,,,,,,,,,,7243.259843017004,None,7244.759716203,None,7246.1432070440205,None,coo,7246.1432070440205,None,return,2.3374150620074943,7246.2264691320015,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
brash.wav,brash.mpg,brash,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,79,79,14,,,,,,,,,,,,,,,7248.593299355009,None,7250.0931875800015,None,7251.476667357027,None,brush,7251.476667357027,None,return,3.1638879910169635,7251.559970639006,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
gone.wav,gone.mpg,gone,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,80,80,33,,,,,,,,,,,,,,,7254.743169670022,None,7256.242965689016,None,7257.626831333007,None,gome,7257.626831333007,None,return,4.622065147006651,7257.709873092012,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
grown.wav,grown.mpg,grown,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,81,81,46,,,,,,,,,,,,,,,7262.360094049014,None,7263.859728299023,None,7265.243360232009,None,men,7265.243360232009,None,return,1.5573003870085813,7265.326559937006,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
dog.wav,dog.mpg,dog,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,82,82,113,,,,,,,,,,,,,,,7266.910049103026,None,7268.409918962017,None,7269.793355087022,None,dog,7269.793355087022,None,return,0.9833705509954598,7269.876590225002,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
deem.wav,deem.mpg,deem,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,83,83,19,,,,,,,,,,,,,,,7270.876579903008,None,7272.376416303014,None,7273.76000051701,None,dean,7273.76000051701,None,return,0.8085971300024539,7273.843263542018,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
clean.wav,clean.mpg,clean,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,84,84,0,,,,,,,,,,,,,,,7274.676704390004,None,7276.176457920024,None,7277.560253354022,None,clean,7277.560253354022,None,return,0.6638724819931667,7277.660024825018,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
cease.wav,cease.mpg,cease,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,85,85,12,,,,,,,,,,,,,,,7278.343239726004,None,7279.843103283027,None,7281.22666001902,None,"cease
",7281.22666001902,None,return,2.0857374840124976,7281.310105285025,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
dip.wav,dip.mpg,dip,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,86,86,66,,,,,,,,,,,,,,,7283.426721881027,None,7284.926420804026,None,7286.309867098025,None,dip,7286.309867098025,None,return,0.9386410309816711,7286.39343348,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
bulb.wav,bulb.mpg,bulb,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,87,87,48,,,,,,,,,,,,,,,7287.3599801200035,None,7288.859723262023,None,7290.2432508720085,None,roll,7290.2432508720085,None,return,0.7252183289965615,7290.3266497670265,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
drunk.wav,drunk.mpg,drunk,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,88,88,71,,,,,,,,,,,,,,,7291.076599638007,None,7292.576579007,None,7293.959787469008,None,drunk,7293.959787469008,None,return,1.208479182998417,7294.043390117004,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
globe.wav,globe.mpg,globe,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,89,89,64,,,,,,,,,,,,,,,7295.276693558,None,7296.776380635012,None,7298.159838338004,None,globe,7298.159838338004,None,return,1.1444362979964353,7298.243444762018,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
flock.wav,flock.mpg,flock,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,90,90,82,,,,,,,,,,,,,,,7299.41001995001,None,7300.909774094005,None,7302.293262022024,None,flocl,7302.293262022024,None,return,1.371181953989435,7302.376759302017,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
clad.wav,clad.mpg,clad,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,91,91,88,,,,,,,,,,,,,,,7303.7767663930135,None,7305.276617162017,None,7306.660018432012,None,clad,7306.660018432012,None,return,1.6925871940038633,7306.743275254004,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
cheek.wav,cheek.mpg,cheek,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,92,92,17,,,,,,,,,,,,,,,7308.460226971016,None,7309.959929142002,None,7311.343481708027,None,cheif,7311.343481708027,None,return,1.4733259670028929,7311.426710992004,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
flu.wav,flu.mpg,flu,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,93,93,91,,,,,,,,,,,,,,,7312.926578385028,None,7314.426407543011,None,7315.810080804018,None,flew,7315.810080804018,None,return,2.9826430380053353,7315.893325656012,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
beat.wav,beat.mpg,beat,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,94,94,21,,,,,,,,,,,,,,,7318.893630303006,None,7320.3933332590095,None,7321.776803570014,None,eat ,7321.776803570014,None,return,1.079894119000528,7321.860084235028,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
coast.wav,coast.mpg,coast,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,95,95,63,,,,,,,,,,,,,,,7322.9600431590225,None,7324.459932874015,None,7325.843324895017,None,host,7325.843324895017,None,return,1.3651067829923704,7325.926828994008,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
sake.wav,sake.mpg,sake,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,96,96,114,,,,,,,,,,,,,,,7327.310301860009,None,7328.809816971014,None,7330.193231249024,None,sit,7330.193231249024,None,return,1.8553608760121278,7330.276571168011,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
desk.wav,desk.mpg,desk,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,97,97,59,,,,,,,,,,,,,,,7332.159970570006,None,7333.678092533024,None,7335.06000264801,None,desk,7335.06000264801,None,return,0.804378339991672,7335.143505445012,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
film.wav,film.mpg,film,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,98,98,47,,,,,,,,,,,,,,,7335.97667625302,None,7337.476451706025,None,7338.859954564017,None,one,7338.859954564017,None,return,0.9326802919968031,7338.943294881028,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
flog.wav,flog.mpg,flog,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,99,99,94,,,,,,,,,,,,,,,7339.893510267022,None,7341.393201955012,None,7342.776620952005,None,fog,7342.776620952005,None,return,4.431870145985158,7342.860091792012,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
chow.wav,chow.mpg,chow,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,100,100,89,,,,,,,,,,,,,,,7347.3099375440215,None,7348.809975526005,None,7350.19358989902,None,chow,7350.19358989902,None,return,1.4152342680026777,7350.276697374007,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
quest.wav,quest.mpg,quest,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,101,101,27,,,,,,,,,,,,,,,7351.710081119003,None,7353.210102624027,None,7354.593620862026,None,"pest 
",7354.593620862026,None,return,1.1350984419987071,7354.676795304025,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
duck.wav,duck.mpg,duck,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,102,102,87,,,,,,,,,,,,,,,7355.843545208016,None,7357.343522083014,None,7358.727011090028,None,duck,7358.727011090028,None,return,0.929589348990703,7358.810347321007,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
dust.wav,dust.mpg,dust,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,103,103,15,,,,,,,,,,,,,,,7359.760166287015,None,7361.259731634025,None,7362.643345638004,None,rest,7362.643345638004,None,return,1.557196406996809,7362.726762460021,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
cloak.wav,cloak.mpg,cloak,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,104,104,117,,,,,,,,,,,,,,,7364.310035575007,None,7365.809796095011,None,7367.193500905007,None,cloak,7367.193500905007,None,return,4.19090366299497,7367.276969334023,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
doll.wav,doll.mpg,doll,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,105,105,45,,,,,,,,,,,,,,,7371.493349726021,None,7372.993272320018,None,7374.376739084022,None,dog,7374.376739084022,None,return,1.5278858059900813,7374.460001353,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
truce.wav,truce.mpg,truce,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,106,106,80,,,,,,,,,,,,,,,7376.0103798519995,None,7377.509944856021,None,7378.893744385015,None,truce,7378.893744385015,None,return,2.187186904018745,7378.976680020016,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
catch.wav,catch.mpg,catch,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,107,107,110,,,,,,,,,,,,,,,7381.193478290021,None,7382.693436496018,None,7384.076956022007,None,cash,7384.076956022007,None,return,1.811731633002637,7384.160157177015,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
dump.wav,dump.mpg,dump,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,108,108,5,,,,,,,,,,,,,,,7385.993641940004,None,7387.4932036300015,None,7388.876701049012,None,dark,7388.876701049012,None,return,1.059645672008628,7388.960215747007,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
frog.wav,frog.mpg,frog,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,109,109,70,,,,,,,,,,,,,,,7390.043325168022,None,7391.5435071490065,None,7392.926755020017,None,"frog
",7392.926755020017,None,return,4.385755595983937,7393.010116092017,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
built.wav,built.mpg,built,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,110,110,32,,,,,,,,,,,,,,,7397.426795650012,None,7398.926921750011,None,7400.310002880025,None,wilt,7400.310002880025,None,return,1.5544750730041414,7400.393482634012,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
fool.wav,fool.mpg,fool,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,111,111,105,,,,,,,,,,,,,,,7401.976748510002,None,7403.476694648009,None,7404.860296952014,None,fool,7404.860296952014,None,return,0.9481579969869927,7404.943787884025,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
folk.wav,folk.mpg,folk,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,112,112,96,,,,,,,,,,,,,,,7405.910370759026,None,7407.4098964810255,None,7408.793421135022,None,folk,7408.793421135022,None,return,1.19108157500159,7408.876788880007,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
fun.wav,fun.mpg,fun,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,113,113,58,,,,,,,,,,,,,,,7410.093451960012,None,7411.593254201027,None,7412.977012383024,None,fun,7412.977012383024,None,return,0.7117216500046197,7413.060154517007,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
pipe.wav,pipe.mpg,pipe,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,114,114,7,,,,,,,,,,,,,,,7413.793543146021,None,7415.293243927008,None,7416.676760537026,None,height,7416.676760537026,None,return,0.9236339750059415,7416.760281857016,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
gas.wav,gas.mpg,gas,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,115,115,1,,,,,,,,,,,,,,,7417.7101507090265,None,7419.210033567011,None,7420.593405891006,None,gasp,7420.593405891006,None,return,0.6789291699824389,7420.677005074016,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
fifth.wav,fifth.mpg,fifth,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,116,116,13,,,,,,,,,,,,,,,7421.377006839,None,7422.876721820008,None,7424.260194961011,None,fifth,7424.260194961011,None,return,1.1081296300108079,7424.3437325480045,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
duke.wav,duke.mpg,duke,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,117,117,52,,,,,,,,,,,,,,,7425.4768569630105,None,7426.977293371019,None,7428.36006238102,None,"peek
",7428.36006238102,None,return,1.7361226879875176,7428.443755824002,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
bend.wav,bend.mpg,bend,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,118,118,26,,,,,,,,,,,,,,,7430.210297996004,None,7431.710017780017,None,7433.093442429003,None,bend,7433.093442429003,None,return,0.875087941007223,7433.176790478028,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
chest.wav,chest.mpg,chest,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,119,119,102,,,,,,,,,,,,,,,7434.0768002460245,None,7435.576645048015,None,7436.960406399012,None,"chest
",7436.960406399012,None,return,0.8004247270000633,7437.043446361,None,,,,,,,8,001,2023_Feb_07_1714,SpeechDraft1Carolyn_lessNoise,2021.2.3,59.956998478359715,
