filePaths,rhythm,stim1,stim2,stim3,stim4,stim5,stim6,stim1Start,stim1End,stim2Start,stim2End,stim3Start,stim3End,stim4Start,stim4End,stim5Start,stim5End,stim6Start,stim6End,audFile,audStart,similCat,rhythm_i2,stim1_i2,stim2_i2,stim3_i2,stim4_i2,stim5_i2,stim6_i2,stim1Start_i2,stim1End_i2,stim2Start_i2,stim2End_i2,stim3Start_i2,stim3End_i2,stim4Start_i2,stim4End_i2,stim5Start_i2,stim5End_i2,stim6Start_i2,stim6End_i2,audFile_i2,audStart_i2,similCat_i2,setVol,corrMatchAnswer,overallRhythmOrder.thisRepN,overallRhythmOrder.thisTrialN,overallRhythmOrder.thisN,overallRhythmOrder.thisIndex,AudVisRhythmLoop.thisRepN,AudVisRhythmLoop.thisTrialN,AudVisRhythmLoop.thisN,AudVisRhythmLoop.thisIndex,text_3.started,goToNext.started,goToNext.keys,goToNext.rt,variableInstructions.started,goToBlockKey.started,goToBlockKey.keys,goToBlockKey.rt,text_2.started,preFix.started,preFix.stopped,holdFix.started,audioTrialSound.started,cir1.started,cir1.stopped,cir2.started,cir2.stopped,cir3.started,cir3.stopped,cir4.started,cir4.stopped,cir5.started,cir5.stopped,cir6.started,holdFix.stopped,cir6.stopped,text.started,text.stopped,holdFix_i2.started,audioTrialSound_i2.started,cir1_i2.started,cir1_i2.stopped,cir2_i2.started,cir2_i2.stopped,cir3_i2.started,cir3_i2.stopped,cir4_i2.started,cir4_i2.stopped,cir5_i2.started,cir5_i2.stopped,cir6_i2.started,cir6_i2.stopped,holdFix_i2.stopped,rhythmChoice.started,promptTxt.started,rhythmChoice.keys,rhythmChoice.rt,text_5.started,text_5.stopped,text_2.stopped,breatheBro.started,image.started,participant,session,date,expName,psychopyVersion,frameRate,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_VisualBlock1.csv,23,2,1,2,1,1,2,11,41,56,61,76,106,121,126,141,146,161,191,3_audFile.wav,10,6,21,2,1,1,2,2,1,11,41,56,61,76,81,96,126,141,171,186,191,3_audFile.wav,10,6,0,2,0,0,0,0,0,20,20,31,,,,,,,,,221.13257220599917,221.32266016899666,222.32293668699276,222.33299449599872,222.43293628859828,222.44301561100292,222.74305019300664,222.89312079700176,222.94302773999516,223.09312971800682,223.3932664580061,223.54329077800503,223.59326300700195,223.74333155799832,223.7934270429978,223.9434800290037,224.1934651000047,224.2435795180063,224.2435795180063,225.54395427899726,225.54395427899726,225.64360986160318,225.65388737199828,225.95384254699457,226.10405589200673,226.15406884200638,226.30400158799603,226.35416135800187,226.50400401900697,226.80420363800658,226.95416685899545,227.25438443500025,227.4044189720007,227.45438257200294,227.904544858,227.904544858,227.904544858,2,0.7124689199990826,228.64474207500461,,,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_VisualBlock1.csv,21,2,1,1,2,2,1,11,41,56,61,76,81,96,126,141,171,186,191,3_audFile.wav,10,6,25,2,1,1,2,1,2,11,41,56,61,76,81,96,126,141,146,161,191,3_audFile.wav,10,6,0,2,0,0,0,0,0,21,21,11,,,,,,,,,230.14521439600503,230.33516959000553,231.33556825800042,231.34557871900324,231.44528181659553,231.45549938999466,231.7556420470064,231.90569096599938,231.9556929380051,232.1058147099975,232.15583057700132,232.3057508339989,232.60597988900554,232.75591774500208,233.05605873599416,233.20610355300596,233.20610355300596,233.25605769500544,233.25605769500544,234.5566663560021,234.5566663560021,234.65632191859913,234.66653375899477,234.96653328499815,235.11661719399854,235.16653537099774,235.3166578179953,235.36660413400386,235.5168214430014,235.81680880200292,235.96685732599872,236.01690346699615,236.16701255900261,236.4669400730054,236.91708224700415,236.91708224700415,236.91708224700415,1,0.4846592390094884,237.42726990299707,,,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_VisualBlock1.csv,20,1,2,2,1,2,1,11,16,31,61,76,106,121,126,141,171,186,191,3_audFile.wav,10,5,20,1,2,2,1,2,1,11,16,31,61,76,106,121,126,141,171,186,191,3_audFile.wav,10,5,0,1,0,0,0,0,0,22,22,17,,,,,,,,,238.9277382279979,239.11769797099987,240.1180875919963,240.1280460179987,240.22780483459792,240.23806955300097,240.2880905530037,240.438121048006,240.738348466999,240.88819713199337,241.1883611509984,241.33845547300007,241.38853105199814,241.5383376450045,241.8385125210043,241.98845375099336,241.98845375099336,242.03865414499887,242.03865414499887,243.3391373409977,243.3391373409977,243.43876709660253,243.4489656240039,243.49897935999616,243.64911036999547,243.94913782000367,244.099181365993,244.39934334999998,244.54929593400448,244.5993243940029,244.74949182699493,245.04936555499444,245.19947564699396,245.24949097499484,245.6996146839956,245.6996146839956,245.6996146839956,1,0.43700607400387526,246.15974709400325,,,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_VisualBlock1.csv,21,2,1,1,2,2,1,11,41,56,61,76,81,96,126,141,171,186,191,3_audFile.wav,10,6,21,2,1,1,2,2,1,11,41,56,61,76,81,96,126,141,171,186,191,3_audFile.wav,10,6,0,1,0,0,0,0,0,23,23,10,,,,,,,,,247.660212599003,247.8502192540036,248.85049179100315,248.8607380129979,248.96030511159188,248.97058055999514,249.27080146300432,249.42075250500056,249.4706846909976,249.6208409279934,249.6707653850026,249.8208769519988,250.12097814500157,250.27106237399857,250.57093103800435,250.7210551140015,250.7210551140015,250.7710502520058,250.7710502520058,252.07151989199338,252.07151989199338,252.17130382259347,252.1814751399943,252.4815297419991,252.63159554099548,252.68168921000324,252.83177441399312,252.88166749000084,253.03163215100358,253.33192427399626,253.48190494299342,253.78195734199835,253.93199469399406,253.9820509919955,254.4321165309957,254.4321165309957,254.4321165309957,1,0.32915641499857884,254.78215106799325,,,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_VisualBlock1.csv,17,2,1,2,2,1,1,11,41,56,61,76,106,121,151,166,171,186,191,3_audFile.wav,10,6,17,2,1,2,2,1,1,11,41,56,61,76,106,121,151,166,171,186,191,3_audFile.wav,10,6,0,1,0,0,0,0,0,24,24,6,,,,,,,,,256.2827143369941,256.472667901995,257.4728913260042,257.48303206999844,257.5827547635927,257.5929111870064,257.89311188099964,258.04312460099754,258.0932917169994,258.24308480300533,258.5433160209941,258.69338499900186,258.9934230020008,259.143535915995,259.19357694299833,259.34344371099724,259.34344371099724,259.3936105900066,259.3936105900066,260.6940569480066,260.6940569480066,260.79374842960533,260.8039483159955,261.1040170750057,261.25411179100047,261.30401969600643,261.45424669499334,261.75413284600654,261.9043953609944,262.20441857600235,262.3543668159982,262.4043444370036,262.5544540849951,262.60437088699837,263.0545729989972,263.0545729989972,263.0545729989972,1,0.26610325199726503,263.3446848409949,,,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_VisualBlock1.csv,28,1,2,1,1,2,2,11,16,31,61,76,81,96,101,116,146,161,191,3_audFile.wav,10,5,24,1,2,2,1,1,2,11,16,31,61,76,106,121,126,141,146,161,191,3_audFile.wav,10,5,0,2,0,0,0,0,0,25,25,27,,,,,,,,,264.84498972599977,265.0251320779935,266.0252988010034,266.0454026009975,266.1452131656042,266.1554430010001,266.2055228149984,266.3554657850036,266.65562182800204,266.80558225400455,266.8557725749997,267.00559360500483,267.05574247399636,267.20580629300093,267.50591749799787,267.6558487180009,267.90587994900125,267.95594625400554,267.95594625400554,269.2566869059956,269.2566869059956,269.3562109166014,269.3662848590029,269.41645091600367,269.5663310630043,269.86658276300295,270.01650227799837,270.3166508870054,270.46657083499304,270.5167237429996,270.66683545899286,270.7167953640019,270.86677607799356,271.16695530900324,271.61697564600036,271.61697564600036,271.61697564600036,2,0.24026387400226668,271.8770398229972,,,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_VisualBlock1.csv,25,2,1,1,2,1,2,11,41,56,61,76,81,96,126,141,146,161,191,3_audFile.wav,10,6,21,2,1,1,2,2,1,11,41,56,61,76,81,96,126,141,171,186,191,3_audFile.wav,10,6,0,2,0,0,0,0,0,26,26,0,,,,,,,,,273.37754579600005,273.5676381539961,274.56787351099774,274.5778788650059,274.6777174956005,274.68784452100226,274.9878783769964,275.1379658079968,275.1880139309942,275.33808692400635,275.3882748820033,275.5380264620035,275.83827474800637,275.98820420200354,276.0383725470019,276.18833309199545,276.4383737479948,276.48850028299785,276.48850028299785,277.788789475002,277.788789475002,277.8886202936046,277.89869586599525,278.1988638259936,278.3488525529974,278.39890634600306,278.54910598399874,278.59906087399577,278.74911930100643,279.04916010099987,279.19921704199805,279.49923812999623,279.64940464499523,279.69929508499627,280.149592183996,280.149592183996,280.149592183996,2,0.4040682719933102,280.57964958700177,,,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_VisualBlock1.csv,19,2,1,2,1,2,1,11,41,56,61,76,106,121,126,141,171,186,191,3_audFile.wav,10,6,19,2,1,2,1,2,1,11,41,56,61,76,106,121,126,141,171,186,191,3_audFile.wav,10,6,0,1,0,0,0,0,0,27,27,28,,,,,,,,,282.0799662250065,282.25995483600127,283.2604005489993,283.2803709209984,283.3803407266023,283.39058611600194,283.69037510499766,283.8404932819976,283.89046098900144,284.0405522420042,284.34059901,284.4906863329961,284.5407544320042,284.6908687190007,284.99086202100443,285.1408383480011,285.1408383480011,285.1909734340006,285.1909734340006,286.4913434420014,286.4913434420014,286.59102837459795,286.60118229199725,286.90145016499446,287.0513506999996,287.10143052499916,287.2514781600039,287.5516082240065,287.70163566099654,287.7517200639995,287.9016106880008,288.2017100899975,288.3518578840012,288.40179740299936,288.85196248099965,288.85196248099965,288.85196248099965,1,0.3012396370031638,289.1721216409933,290.67245712000295,,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_VisualBlock1.csv,18,2,2,1,1,2,1,11,41,56,86,101,106,121,126,141,171,186,191,3_audFile.wav,10,7,18,2,2,1,1,2,1,11,41,56,86,101,106,121,126,141,171,186,191,3_audFile.wav,10,7,0,1,0,0,0,0,0,28,28,30,,,,,,,,,290.67245712000295,290.86252022300323,291.86283806699794,291.8730837040057,291.97262744159525,291.98275795200607,292.282824459995,292.4329147160024,292.7330177499971,292.8831532309996,292.933059959003,293.08312721099355,293.13312541600317,293.28313454300223,293.5834558909992,293.73344242200255,293.73344242200255,293.78331904699735,293.78331904699735,295.08403554999677,295.08403554999677,295.1836659525943,295.1936928109935,295.493922818001,295.6438337569998,295.94396658899495,296.09398048,296.1440714909986,296.294116117002,296.3440037179971,296.49421942900517,296.794154970994,296.94430777500384,296.9942151449941,297.44433549800306,297.44433549800306,297.44433549800306,1,0.25225371100532357,297.72439490600664,,291.8730837040057,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_VisualBlock1.csv,27,1,1,2,2,1,2,11,16,31,36,51,81,96,126,141,146,161,191,3_audFile.wav,10,4,27,1,1,2,2,1,2,11,16,31,36,51,81,96,126,141,146,161,191,3_audFile.wav,10,4,0,1,0,0,0,0,0,29,29,4,,,,,,,,,299.22491803100274,299.4049994310044,300.40530868999485,300.4253326790058,300.524968447593,300.5351633410028,300.585257579005,300.7354336279968,300.78540497799986,300.93541412599734,301.23546332599653,301.38554412400117,301.6856813409977,301.83566010100185,301.88567257700197,302.03583028700086,302.2857835540053,302.33580431599694,302.33580431599694,303.6362859039946,303.6362859039946,303.7361214976045,303.7461917000037,303.79608730299515,303.9462855460006,303.9962480480026,304.1462645499996,304.4463969589997,304.59649122299743,304.8964234390005,305.0466484649951,305.0965278340009,305.2467655369983,305.5467242140003,305.99679889300023,305.99679889300023,305.99679889300023,1,0.30868000601185486,306.3269358480029,,,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_VisualBlock1.csv,29,1,1,2,1,2,2,11,16,31,36,51,81,96,101,116,146,161,191,3_audFile.wav,10,4,29,1,1,2,1,2,2,11,16,31,36,51,81,96,101,116,146,161,191,3_audFile.wav,10,4,0,1,0,0,0,0,0,30,30,22,,,,,,,,,307.82735955399403,308.0173480020021,309.01773395200144,309.02770744600275,309.1275061795968,309.13769269900513,309.1877793320018,309.3377475049929,309.3877724269987,309.5379372169991,309.8380446049996,309.98790482300683,310.0380728739983,310.1880120029964,310.48813682100445,310.638247846,310.8882367509941,310.93822161099524,310.93822161099524,312.23884804600675,312.23884804600675,312.3385423265936,312.3486865909945,312.398634622994,312.5487256350025,312.5986971609964,312.7488017480064,313.04894643799344,313.1990148759942,313.2488003259932,313.39888633099326,313.69897607300663,313.84906218299875,314.14912190400355,314.59923623000213,314.59923623000213,314.59923623000213,1,0.28207830201426987,314.909359562007,,,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_VisualBlock1.csv,23,2,1,2,1,1,2,11,41,56,61,76,106,121,126,141,146,161,191,3_audFile.wav,10,6,17,2,1,2,2,1,1,11,41,56,61,76,106,121,151,166,171,186,191,3_audFile.wav,10,6,0,2,0,0,0,0,0,31,31,16,,,,,,,,,316.40981285099406,316.59999538000557,317.60010723400046,317.61021237399837,317.70998534559476,317.72016061299655,318.0202745199931,318.17028245399706,318.2203287500015,318.37031905500044,318.6703844750009,318.8205905259965,318.8705637450039,319.02066562599794,319.0704985140037,319.22054516999924,319.4707221889985,319.5207052350015,319.5207052350015,320.8213924640004,320.8213924640004,320.9208499446031,320.9309934149933,321.2312421109964,321.38121924099687,321.4312398119946,321.58117974200286,321.88129025399394,322.03139449200535,322.33137964000343,322.4815316180029,322.53156588099955,322.681582559002,322.7315834350011,323.18183183899964,323.18183183899964,323.18183183899964,2,0.30000693300098646,323.5019694179937,,,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_VisualBlock1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0122623079951,325.0122623079951,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_AudioBlock1.csv,13,2,1,2,1,1,2,11,41,53,58,70,100,112,117,129,134,146,176,14_audFile.wav,10,2,13,2,1,2,1,1,2,11,41,53,58,70,100,112,117,129,134,146,176,14_audFile.wav,10,2,1,1,0,1,1,1,0,0,0,28,,,,,385.08929027999693,385.1895507570007,space,6.523833073995775,391.76130246999674,391.93130848200235,392.9315873500018,392.95169484500366,393.05141495659336,393.06170021499565,393.36173605899967,393.4819069590012,393.53184434499417,393.65189024400024,393.95207030899473,394.07201024499955,394.1220469330001,394.2421293850057,394.292013637998,394.4120369690063,394.81213366999873,394.7121542189998,394.81213366999873,396.11266487199464,396.11266487199464,396.2123659005956,396.222513464003,396.5226845089928,396.642706810002,396.6926179739967,396.81267599099374,397.11283565699705,397.232906706995,397.2829029519926,397.40295515100297,397.4528915629926,397.5729043869942,397.8730488190049,398.47326006399817,398.47326006399817,398.47326006399817,2,0.5993823520111619,399.0933238699945,,,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_AudioBlock1.csv,9,2,1,2,1,2,1,11,41,53,58,70,100,112,117,129,159,171,176,10_audFile.wav,10,2,3,2,1,2,1,2,2,11,41,53,58,70,100,112,117,129,159,171,201,4_audFile.wav,10,2,1,2,0,1,1,1,0,1,1,24,,,,,,,,,400.5938372230012,400.78389239699754,401.7840689099976,401.80415523699776,401.9039067215999,401.9142513620027,402.2142082030041,402.33441536799364,402.3843601529952,402.5045533560042,402.8043779889995,402.924611208,402.9744864219974,403.09447649799404,403.39471838799363,403.5147780309926,403.6648116819997,403.5646043000015,403.6648116819997,404.9751698720065,404.9751698720065,405.07488746860327,405.0852174920001,405.3852068569977,405.50525051499426,405.55521387599583,405.6752881459979,405.97538987899316,406.095495889007,406.1454909049935,406.26550407700415,406.5655495550018,406.6855778290046,406.98569013600354,407.33580600899586,407.33580600899586,407.33580600899586,1,0.2812638429895742,407.6357955010026,409.1364154079929,,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_AudioBlock1.csv,7,2,1,2,2,1,1,11,41,53,58,70,100,112,142,154,159,171,176,8_audFile.wav,10,2,7,2,1,2,2,1,1,11,41,53,58,70,100,112,142,154,159,171,176,8_audFile.wav,10,2,1,1,0,1,1,1,0,2,2,29,,,,,,,,,409.1364154079929,409.3263766949967,410.3265319589991,410.34659475600347,410.4466618515944,410.45672250300413,410.7567386360024,410.8767475890054,410.92677188600646,411.0468539669964,411.346931099004,411.4668792599987,411.7670258029975,411.88711299799616,411.93705148900335,412.05713119599386,412.2071688930009,412.1071059149981,412.2071688930009,413.50789316400187,413.50789316400187,413.60748752460495,413.6175746749941,413.91768965599476,414.03775758600386,414.0877342820022,414.20785076399625,414.50780257899896,414.62788643200474,414.9279504330043,415.0478937470034,415.09804464600165,415.2180037670041,415.26815038699715,415.868246929007,415.868246929007,415.868246929007,1,0.2537050919927424,416.148288123004,,410.34659475600347,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_AudioBlock1.csv,6,2,2,1,2,1,1,11,41,53,83,95,100,112,142,154,159,171,176,7_audFile.wav,10,3,8,2,2,1,1,2,1,11,41,53,83,95,100,112,117,129,159,171,176,9_audFile.wav,10,3,1,2,0,1,1,1,0,3,3,14,,,,,,,,,417.64880802600237,417.8388845129957,418.8390614270029,418.858976345,418.9588709035961,418.96909438600414,419.26910125299764,419.389202063001,419.6893330519961,419.80942770300317,419.85925860299903,419.97936685799505,420.2794644509995,420.3994928250031,420.4494722639938,420.5695882610016,420.71963760499784,420.6195925659995,420.71963760499784,422.0299856310012,422.0299856310012,422.1296876366032,422.13991006999277,422.4400772759982,422.5600928519998,422.86014482700557,422.98023174000264,423.0303591470001,423.15030059700075,423.20022193600016,423.32035897599417,423.6204747620068,423.74053668399574,423.7905167019926,424.3907551260054,424.3907551260054,424.3907551260054,1,0.2341063240019139,424.6507670209976,,,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_AudioBlock1.csv,7,2,1,2,2,1,1,11,41,53,58,70,100,112,142,154,159,171,176,8_audFile.wav,10,2,9,2,1,2,1,2,1,11,41,53,58,70,100,112,117,129,159,171,176,10_audFile.wav,10,2,1,2,0,1,1,1,0,4,4,27,,,,,,,,,426.1510812399938,426.33114359600586,427.33140878600534,427.3514622109942,427.45127134059294,427.46145769899886,427.76149710599566,427.88160333600536,427.93162128000404,428.0517353339965,428.35177728200506,428.47184863500297,428.77190851299383,428.891894564993,428.9419580340036,429.06202119900263,429.2120217250049,429.1119824780035,429.2120217250049,430.51245005799865,430.51245005799865,430.6122150405936,430.62238801400235,430.92257172100653,431.04256283299765,431.0925954809936,431.2126107009972,431.5125879239931,431.63274494800135,431.68277966900496,431.80276607400447,432.10289676899265,432.2228166040004,432.27301499400346,432.87313431099756,432.87313431099756,432.87313431099756,1,0.3200637010013452,433.2131413640018,,,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_AudioBlock1.csv,15,1,2,1,2,1,2,11,16,28,58,70,75,87,117,129,134,146,176,16_audFile.wav,10,1,15,1,2,1,2,1,2,11,16,28,58,70,75,87,117,129,134,146,176,16_audFile.wav,10,1,1,1,0,1,1,1,0,5,5,20,,,,,,,,,434.7136848039954,434.90376038900285,435.9038719789969,435.92410436099453,436.02377049859933,436.0338979509979,436.083994051005,436.2040474910027,436.50408848600637,436.6240350330045,436.6741288829944,436.794284136995,437.0942671810044,437.21425202599494,437.2643071880011,437.3843438170006,437.7844812770054,437.68436578000546,437.7844812770054,439.08497157100646,439.08497157100646,439.1847038896012,439.19483789100195,439.2448955269938,439.3650656709942,439.66495925199706,439.7850589300069,439.8350362899946,439.9551463800017,440.25518537999596,440.37525809099316,440.42520082699775,440.54540024200105,440.8453052149998,441.44561260899354,441.44561260899354,441.44561260899354,2,0.8036404470039997,442.2757204609952,,,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_AudioBlock1.csv,9,2,1,2,1,2,1,11,41,53,58,70,100,112,117,129,159,171,176,10_audFile.wav,10,2,9,2,1,2,1,2,1,11,41,53,58,70,100,112,117,129,159,171,176,10_audFile.wav,10,2,1,1,0,1,1,1,0,6,6,7,,,,,,,,,443.7761687510065,443.9663205380057,444.9664861509955,444.9765114500042,445.0764036856053,445.0867009460053,445.3865574509982,445.50661173100525,445.55698702500376,445.67668210499687,445.97694108499854,446.0967449860036,446.1469133359933,446.2668760230008,446.56701003700437,446.686903438007,446.8370731659961,446.737130997004,446.8370731659961,448.13750223499665,448.13750223499665,448.23740113559325,448.2473960079951,448.54762098399806,448.66757410900027,448.7175608940015,448.83769246499287,449.13768494999385,449.25769637699705,449.3078628640069,449.4278900490026,449.72787704899383,449.84790873600286,449.8979541879962,450.4981692489964,450.4981692489964,450.4981692489964,1,0.22250172999338247,450.7482162469969,,,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_AudioBlock1.csv,1,2,1,2,2,1,2,11,41,53,58,70,100,112,142,154,159,171,201,2_audFile.wav,10,2,1,2,1,2,2,1,2,11,41,53,58,70,100,112,142,154,159,171,201,2_audFile.wav,10,2,1,1,0,1,1,1,0,7,7,21,,,,,,,,,452.24847742400016,452.42868527599785,453.4289096050052,453.4589831630001,453.5587929225949,453.569043194002,453.86905504700553,453.98906864700257,454.03898483100056,454.1590822559956,454.45924135600217,454.5792767880048,454.879253253006,454.99933442799374,455.049371821995,455.169413480995,455.31949452799745,455.4694889740058,455.4694889740058,456.77010061600595,456.77010061600595,456.86968767860526,456.8799611639988,457.17990558700694,457.2999228950066,457.3500513570034,457.47002603400324,457.77024905699363,457.89014062100614,458.19023248499434,458.3102888209978,458.3603174049931,458.4804709960008,458.78054321100353,459.1307176419941,459.1307176419941,459.1307176419941,1,0.24625430499145295,459.40054688100645,,,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
/Users/shamslab/Desktop/Cognition2_FullExperimentFile/p4_AudioBlock1.csv,13,2,1,2,1,1,2,11,41,53,58,70,100,112,117,129,134,146,176,14_audFile.wav,10,2,9,2,1,2,1,2,1,11,41,53,58,70,100,112,117,129,159,171,176,10_audFile.wav,10,2,1,2,0,1,1,1,0,8,8,23,,,,,,,,,460.90106625399494,461.09103146899724,462.0914596700022,462.101450148999,462.2012094866004,462.2113362740056,462.51143940100155,462.63168618299824,462.6815714749973,462.8016484349937,463.1016919310059,463.22180595999816,463.2717506839981,463.3917903830006,463.4418375529931,463.56183894000424,463.9618415120058,463.8618089819938,463.9618415120058,465.2623102780053,465.2623102780053,465.3621193506042,465.3722660700005,465.6723551739997,465.792457093994,465.8428183109936,465.9625304630026,466.2624648600031,466.3824827049975,466.43271961799474,466.5525898710039,466.85279379099666,466.9728246290033,467.0228253450041,467.6230772190029,467.6230772190029,467.6230772190029,1,0.25032312600524165,467.8929005340033,,,,,p4,001,2023-01-31_12h32.18.812,Cognition2_FullCode1,2022.2.5,99.98534215071689,
